artist,track,genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,unique
Luther Vandross,Endless Love (with Mariah Carey),"['funk', 'motown', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",0.231,0.477,10,-7.748,1,0.029,0.747,2.61e-06,0.122,0.235,95.969,audio_features,7IljDTNkQEyy77CcaRbiAj,spotify:track:7IljDTNkQEyy77CcaRbiAj,https://api.spotify.com/v1/tracks/7IljDTNkQEyy77CcaRbiAj,https://api.spotify.com/v1/audio-analysis/7IljDTNkQEyy77CcaRbiAj,259667,4,Luther Vandross & Mariah Carey|Endless Love
The Rolling Stones,Out Of Tears,"['album rock', 'british invasion', 'classic rock', 'protopunk', 'rock']",0.394,0.448,2,-7.887,1,0.0291,0.376,0.00101,0.13,0.145,144.788,audio_features,0JqxyTTIwPtwU9BZnySZGo,spotify:track:0JqxyTTIwPtwU9BZnySZGo,https://api.spotify.com/v1/tracks/0JqxyTTIwPtwU9BZnySZGo,https://api.spotify.com/v1/audio-analysis/0JqxyTTIwPtwU9BZnySZGo,327640,4,The Rolling Stones|Out Of Tears
Liz Phair,Supernova,"['alternative pop', 'alternative rock', 'anti-folk', 'candy pop', 'folk', 'folk-pop', 'indie rock', 'lilith', 'new wave pop', 'permanent wave', 'pop rock']",0.517,0.758,9,-10.457,1,0.0363,0.000362,0.723,0.332,0.705,130.708,audio_features,0xQ8FPMnv2mG9VhTgpxn2R,spotify:track:0xQ8FPMnv2mG9VhTgpxn2R,https://api.spotify.com/v1/tracks/0xQ8FPMnv2mG9VhTgpxn2R,https://api.spotify.com/v1/audio-analysis/0xQ8FPMnv2mG9VhTgpxn2R,168840,4,Liz Phair|Supernova
Joe Diffie,Pickup Man,"['contemporary country', 'country', 'country gospel', 'country road', 'country rock', 'outlaw country', 'redneck', 'traditional country']",0.639,0.753,7,-8.892,1,0.0286,0.569,6.05e-05,0.967,0.71,143.953,audio_features,660k4yDTMqwWa7eoqyiSpO,spotify:track:660k4yDTMqwWa7eoqyiSpO,https://api.spotify.com/v1/tracks/660k4yDTMqwWa7eoqyiSpO,https://api.spotify.com/v1/audio-analysis/660k4yDTMqwWa7eoqyiSpO,210547,4,Joe Diffie|Pickup Man
Aaliyah,At Your Best (You Are Love),"['dance pop', 'hip hop', 'hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",0.626,0.441,9,-10.637,0,0.0308,0.761,0.0138,0.0685,0.563,78.094,audio_features,4lRrk574qIHpoEEKC1zuam,spotify:track:4lRrk574qIHpoEEKC1zuam,https://api.spotify.com/v1/tracks/4lRrk574qIHpoEEKC1zuam,https://api.spotify.com/v1/audio-analysis/4lRrk574qIHpoEEKC1zuam,291400,4,Aaliyah|At Your Best (You Are Love)
Mazzy Star,Fade Into You,"['alternative rock', 'dream pop', 'melancholia', 'slow core']",0.42,0.33,9,-13.925,1,0.0275,0.245,0.000679,0.0677,0.175,157.143,audio_features,1LzNfuep1bnAUR9skqdHCK,spotify:track:1LzNfuep1bnAUR9skqdHCK,https://api.spotify.com/v1/tracks/1LzNfuep1bnAUR9skqdHCK,https://api.spotify.com/v1/audio-analysis/1LzNfuep1bnAUR9skqdHCK,295600,3,Mazzy Star|Fade Into You
Weezer,Undone - The Sweater Song,"['alternative rock', 'modern rock', 'permanent wave', 'pop punk', 'pop rock', 'post-grunge', 'rock']",0.418,0.623,6,-6.61,1,0.0285,0.00171,0.00565,0.0554,0.525,80.183,audio_features,5WhtlIoxoZrMmuaWWEQhwV,spotify:track:5WhtlIoxoZrMmuaWWEQhwV,https://api.spotify.com/v1/tracks/5WhtlIoxoZrMmuaWWEQhwV,https://api.spotify.com/v1/audio-analysis/5WhtlIoxoZrMmuaWWEQhwV,305533,4,Weezer|Undone - The Sweater Song
Huey Lewis,But It's Alright,"['album rock', 'classic rock', 'dance rock', 'folk rock', 'mellow gold', 'new romantic', 'new wave pop', 'rock', 'soft rock']",0.686,0.851,1,-5.335,0,0.0546,0.14,4.17e-05,0.435,0.896,119.39,audio_features,20jdRxfeflxO0gUkVMRiIG,spotify:track:20jdRxfeflxO0gUkVMRiIG,https://api.spotify.com/v1/tracks/20jdRxfeflxO0gUkVMRiIG,https://api.spotify.com/v1/audio-analysis/20jdRxfeflxO0gUkVMRiIG,214120,4,Huey Lewis & The News|But It's Alright
The Tractors,The Santa Claus Boogie,[],0.641,0.939,7,-7.93,1,0.0775,0.0446,1.57e-05,0.309,0.754,160.715,audio_features,2xApGjvGHM3xrawfnArFzD,spotify:track:2xApGjvGHM3xrawfnArFzD,https://api.spotify.com/v1/tracks/2xApGjvGHM3xrawfnArFzD,https://api.spotify.com/v1/audio-analysis/2xApGjvGHM3xrawfnArFzD,229160,4,The Tractors|The Santa Claus Boogie
Steve Perry,Missing You,"['album rock', 'mellow gold', 'soft rock', 'yacht rock']",0.403,0.282,10,-7.95,1,0.0287,0.694,0.0,0.0914,0.204,128.113,audio_features,1iwFYbXq7q0cOOet8uyfb8,spotify:track:1iwFYbXq7q0cOOet8uyfb8,https://api.spotify.com/v1/tracks/1iwFYbXq7q0cOOet8uyfb8,https://api.spotify.com/v1/audio-analysis/1iwFYbXq7q0cOOet8uyfb8,227827,4,Steve Perry|Missing You
Joshua Kadison,Picture Postcards From L.A.,[],0.702,0.439,5,-11.185,1,0.0288,0.671,0.00305,0.0971,0.548,135.413,audio_features,4MNSdVgRmPVraQ1eqNoVg2,spotify:track:4MNSdVgRmPVraQ1eqNoVg2,https://api.spotify.com/v1/tracks/4MNSdVgRmPVraQ1eqNoVg2,https://api.spotify.com/v1/audio-analysis/4MNSdVgRmPVraQ1eqNoVg2,274307,4,Joshua Kadison|Picture Postcards From L.A.
Tracy Lawrence,I See It Now,"['contemporary country', 'country', 'country gospel', 'country road', 'country rock', 'modern country rock', 'outlaw country', 'traditional country']",0.462,0.619,5,-4.387,1,0.0259,0.325,1.62e-05,0.184,0.312,91.658,audio_features,4PYRAAuoPObToFIuu3lZsn,spotify:track:4PYRAAuoPObToFIuu3lZsn,https://api.spotify.com/v1/tracks/4PYRAAuoPObToFIuu3lZsn,https://api.spotify.com/v1/audio-analysis/4PYRAAuoPObToFIuu3lZsn,216053,3,Tracy Lawrence|I See It Now
Melissa Etheridge,Come To My Window - Live,"['folk-pop', 'heartland rock', 'lilith', 'mellow gold', 'pop rock']",0.429,0.864,7,-5.687,1,0.037,0.0412,0.00943,0.819,0.275,95.089,audio_features,2xdQlG5RE8paYqAvLqbs8B,spotify:track:2xdQlG5RE8paYqAvLqbs8B,https://api.spotify.com/v1/tracks/2xdQlG5RE8paYqAvLqbs8B,https://api.spotify.com/v1/audio-analysis/2xdQlG5RE8paYqAvLqbs8B,298960,4,Melissa Etheridge|Come To My Window
Amy Grant,Lucky One,"['adult standards', 'christian alternative rock', 'christian music', 'christmas']",0.505,0.718,10,-4.878,1,0.0266,0.43,4.46e-06,0.176,0.744,185.804,audio_features,7dcTSq2HC4kzvcWFcSfJy1,spotify:track:7dcTSq2HC4kzvcWFcSfJy1,https://api.spotify.com/v1/tracks/7dcTSq2HC4kzvcWFcSfJy1,https://api.spotify.com/v1/audio-analysis/7dcTSq2HC4kzvcWFcSfJy1,249387,4,Amy Grant|Lucky One
Ill Al Skratch,I'll Take Her,[],0.627,0.672,11,-7.459,1,0.222,0.102,0.0,0.461,0.786,85.115,audio_features,6kHwbzrIm9fZUHQg0WsxOK,spotify:track:6kHwbzrIm9fZUHQg0WsxOK,https://api.spotify.com/v1/tracks/6kHwbzrIm9fZUHQg0WsxOK,https://api.spotify.com/v1/audio-analysis/6kHwbzrIm9fZUHQg0WsxOK,293173,4,Ill Al Skratch Featuring Brian McKnight|I'll Take Her
Gerald Levert,Can't Help Myself,"['funk', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",0.55,0.64,10,-6.272,1,0.061,0.496,0.0,0.163,0.606,143.345,audio_features,36YYX5u0EFbAwwhA2YXZxd,spotify:track:36YYX5u0EFbAwwhA2YXZxd,https://api.spotify.com/v1/tracks/36YYX5u0EFbAwwhA2YXZxd,https://api.spotify.com/v1/audio-analysis/36YYX5u0EFbAwwhA2YXZxd,323680,3,Gerald Levert|Can't Help Myself
Changing Faces,Stroke You Up,"['girl group', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",0.73,0.731,3,-3.438,0,0.0279,0.278,0.0,0.258,0.649,131.396,audio_features,4VcV0t8VN6AZcWTznJOUUN,spotify:track:4VcV0t8VN6AZcWTznJOUUN,https://api.spotify.com/v1/tracks/4VcV0t8VN6AZcWTznJOUUN,https://api.spotify.com/v1/audio-analysis/4VcV0t8VN6AZcWTznJOUUN,216546,4,Changing Faces|Stroke You Up
Salt-N-Pepa,None Of Your Business,"['dance pop', 'girl group', 'hip hop', 'hip pop', 'old school hip hop', 'rap']",0.766,0.649,6,-6.494,1,0.441,0.166,0.0,0.0818,0.78,197.925,audio_features,3eUlCkH5CcUl4l8uqeOuyd,spotify:track:3eUlCkH5CcUl4l8uqeOuyd,https://api.spotify.com/v1/tracks/3eUlCkH5CcUl4l8uqeOuyd,https://api.spotify.com/v1/audio-analysis/3eUlCkH5CcUl4l8uqeOuyd,212933,4,Salt-N-Pepa|None Of Your Business
Gerald Levert,I'd Give Anything,"['funk', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",0.366,0.54,0,-7.313,1,0.0312,0.329,0.0,0.103,0.208,103.857,audio_features,2ayphdNEBBaAErWdTMAhsm,spotify:track:2ayphdNEBBaAErWdTMAhsm,https://api.spotify.com/v1/tracks/2ayphdNEBBaAErWdTMAhsm,https://api.spotify.com/v1/audio-analysis/2ayphdNEBBaAErWdTMAhsm,250453,3,Gerald Levert|I'd Give Anything
Usher,Can U Get Wit It,"['atl hip hop', 'dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",0.619,0.527,5,-9.376,0,0.0628,0.0692,0.0,0.333,0.242,124.356,audio_features,5oDDFHXz3YfhkmyPeOuFxV,spotify:track:5oDDFHXz3YfhkmyPeOuFxV,https://api.spotify.com/v1/tracks/5oDDFHXz3YfhkmyPeOuFxV,https://api.spotify.com/v1/audio-analysis/5oDDFHXz3YfhkmyPeOuFxV,295600,4,Usher|Can U Get Wit It
Ice Cube,Bop Gun (One Nation) - Remastered,"['conscious hip hop', 'g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'west coast rap']",0.845,0.663,6,-8.756,1,0.0508,0.257,0.00079,0.243,0.752,103.053,audio_features,6ahvJBzznCQvbJt0SmqtkL,spotify:track:6ahvJBzznCQvbJt0SmqtkL,https://api.spotify.com/v1/tracks/6ahvJBzznCQvbJt0SmqtkL,https://api.spotify.com/v1/audio-analysis/6ahvJBzznCQvbJt0SmqtkL,665160,4,Ice Cube Featuring George Clinton|Bop Gun (One Nation)
Sarah McLachlan,Good Enough,"['canadian pop', 'ectofolk', 'folk', 'folk-pop', 'lilith', 'new wave pop', 'permanent wave', 'pop rock']",0.407,0.545,9,-8.948,1,0.0282,0.0663,2e-05,0.984,0.299,96.14,audio_features,1JkdlOgSPDxDAuL5x7e7vy,spotify:track:1JkdlOgSPDxDAuL5x7e7vy,https://api.spotify.com/v1/tracks/1JkdlOgSPDxDAuL5x7e7vy,https://api.spotify.com/v1/audio-analysis/1JkdlOgSPDxDAuL5x7e7vy,299827,4,Sarah McLachlan|Good Enough
Slick Rick,Behind Bars,"['alternative hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'old school hip hop', 'pop rap', 'rap', 'southern hip hop']",0.733,0.784,2,-9.987,1,0.258,0.00405,1.49e-05,0.362,0.685,95.331,audio_features,2drXyt7y81GLkQERlaHjfd,spotify:track:2drXyt7y81GLkQERlaHjfd,https://api.spotify.com/v1/tracks/2drXyt7y81GLkQERlaHjfd,https://api.spotify.com/v1/audio-analysis/2drXyt7y81GLkQERlaHjfd,204573,4,Slick Rick|Behind Bars
Mad Lion,Take It Easy,['reggae fusion'],0.942,0.779,6,-11.505,0,0.143,0.424,0.0,0.0868,0.575,97.946,audio_features,1qSDJsBY9Imydpo0KvHQPd,spotify:track:1qSDJsBY9Imydpo0KvHQPd,https://api.spotify.com/v1/tracks/1qSDJsBY9Imydpo0KvHQPd,https://api.spotify.com/v1/audio-analysis/1qSDJsBY9Imydpo0KvHQPd,274373,4,Mad Lion|Take It Easy
Jon Secada,If You Go - Live,[],0.569,0.644,0,-11.631,1,0.0383,0.157,0.0,0.966,0.327,113.929,audio_features,4s5igGP8hZ1iJ9wNKvh5vE,spotify:track:4s5igGP8hZ1iJ9wNKvh5vE,https://api.spotify.com/v1/tracks/4s5igGP8hZ1iJ9wNKvh5vE,https://api.spotify.com/v1/audio-analysis/4s5igGP8hZ1iJ9wNKvh5vE,309680,4,Jon Secada|If You Go
Ace Of Base,Don't Turn Around,"['bubblegum dance', 'dance pop', 'eurodance', 'europop', 'hip house', 'new wave pop', 'pop rock']",0.745,0.771,4,-8.231,0,0.0754,0.00107,0.406,0.0585,0.746,95.614,audio_features,3wTjgceIqUGqODbyr0aAkn,spotify:track:3wTjgceIqUGqODbyr0aAkn,https://api.spotify.com/v1/tracks/3wTjgceIqUGqODbyr0aAkn,https://api.spotify.com/v1/audio-analysis/3wTjgceIqUGqODbyr0aAkn,230187,4,Ace Of Base|Don't Turn Around
Warren G,This D.J.,"['g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'west coast rap']",0.804,0.505,6,-8.19,0,0.129,0.0363,0.0211,0.113,0.562,92.034,audio_features,03r2R8m2BIc1exOBNPSr1J,spotify:track:03r2R8m2BIc1exOBNPSr1J,https://api.spotify.com/v1/tracks/03r2R8m2BIc1exOBNPSr1J,https://api.spotify.com/v1/audio-analysis/03r2R8m2BIc1exOBNPSr1J,203027,4,Warren G|This D.J.
Terror Fabulous,Action (feat. Nadine Sutherland) - feat. Nadine Sutherland,"['dancehall', 'lovers rock']",0.803,0.711,6,-6.815,1,0.0777,0.0787,0.0,0.0627,0.83,93.121,audio_features,0YcFulnNjEX6XEhuHLnTRQ,spotify:track:0YcFulnNjEX6XEhuHLnTRQ,https://api.spotify.com/v1/tracks/0YcFulnNjEX6XEhuHLnTRQ,https://api.spotify.com/v1/audio-analysis/0YcFulnNjEX6XEhuHLnTRQ,229973,4,Terror Fabulous Featuring Nadine Sutherland|Action
Sass Jordan,Sun's Gonna Rise,['classic canadian rock'],0.448,0.627,11,-7.472,0,0.0283,0.0866,8.35e-06,0.125,0.493,80.19,audio_features,0Xm3kkDIvzhm4ZDsvCa6bl,spotify:track:0Xm3kkDIvzhm4ZDsvCa6bl,https://api.spotify.com/v1/tracks/0Xm3kkDIvzhm4ZDsvCa6bl,https://api.spotify.com/v1/audio-analysis/0Xm3kkDIvzhm4ZDsvCa6bl,173360,4,Sass Jordan|Sun's Gonna Rise
Mary Chapin Carpenter,Shut Up and Kiss Me,"['contemporary country', 'country', 'folk', 'folk rock', 'lilith', 'mellow gold', 'traditional folk']",0.777,0.535,9,-11.894,1,0.0422,0.537,7.3e-05,0.101,0.963,119.935,audio_features,2n0iU69BBUBxPrB1wRe3J3,spotify:track:2n0iU69BBUBxPrB1wRe3J3,https://api.spotify.com/v1/tracks/2n0iU69BBUBxPrB1wRe3J3,https://api.spotify.com/v1/audio-analysis/2n0iU69BBUBxPrB1wRe3J3,220640,4,Mary Chapin Carpenter|Shut Up And Kiss Me
Patra,Romantic Call,"['dancehall', 'reggae fusion']",0.802,0.608,10,-10.169,0,0.255,0.0174,0.0174,0.0761,0.766,98.439,audio_features,1siSzxLE2nCUZ4VYTMbCQT,spotify:track:1siSzxLE2nCUZ4VYTMbCQT,https://api.spotify.com/v1/tracks/1siSzxLE2nCUZ4VYTMbCQT,https://api.spotify.com/v1/audio-analysis/1siSzxLE2nCUZ4VYTMbCQT,243093,4,Patra Featuring Yo-Yo|Romantic Call
Coolio,Fantastic Voyage,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",0.888,0.584,7,-13.308,1,0.112,0.0389,3.25e-06,0.0625,0.762,104.704,audio_features,3QlTzofanSqDWywxEzGGE2,spotify:track:3QlTzofanSqDWywxEzGGE2,https://api.spotify.com/v1/tracks/3QlTzofanSqDWywxEzGGE2,https://api.spotify.com/v1/audio-analysis/3QlTzofanSqDWywxEzGGE2,334440,4,Coolio|Fantastic Voyage
Collective Soul,Shine - Live,"['alternative metal', 'alternative rock', 'grunge', 'nu metal', 'pop rock', 'post-grunge', 'rock']",0.262,0.788,6,-5.328,1,0.0367,0.00198,0.286,0.743,0.275,156.518,audio_features,5Qb1JllQxKk5nz8EixtJlf,spotify:track:5Qb1JllQxKk5nz8EixtJlf,https://api.spotify.com/v1/tracks/5Qb1JllQxKk5nz8EixtJlf,https://api.spotify.com/v1/audio-analysis/5Qb1JllQxKk5nz8EixtJlf,414707,4,Collective Soul|Shine
Da Youngsta's,Hip Hop Ride,"['hardcore hip hop', 'philly rap']",0.788,0.589,1,-8.996,1,0.0909,0.00021,0.00124,0.0665,0.486,96.969,audio_features,2MYP61a4O2CcM9tEYwM0gf,spotify:track:2MYP61a4O2CcM9tEYwM0gf,https://api.spotify.com/v1/tracks/2MYP61a4O2CcM9tEYwM0gf,https://api.spotify.com/v1/audio-analysis/2MYP61a4O2CcM9tEYwM0gf,259933,4,Da Youngsta's|Hip Hop Ride
Richard Marx,The Way She Loves Me,"['album rock', 'mellow gold', 'new wave pop', 'soft rock']",0.703,0.817,6,-7.176,0,0.044,0.0476,0.0,0.381,0.88,112.083,audio_features,3bxKHPOZDRJHv0b5Ip5d0p,spotify:track:3bxKHPOZDRJHv0b5Ip5d0p,https://api.spotify.com/v1/tracks/3bxKHPOZDRJHv0b5Ip5d0p,https://api.spotify.com/v1/audio-analysis/3bxKHPOZDRJHv0b5Ip5d0p,256067,4,Richard Marx|The Way She Loves Me
CeCe Peniston,Hit By Love,"['diva house', 'hip house', 'urban contemporary', 'vocal house']",0.782,0.924,8,-8.732,1,0.0416,0.00163,0.000501,0.129,0.754,119.033,audio_features,5rFjHAGSOv7PdK4vYfl6eS,spotify:track:5rFjHAGSOv7PdK4vYfl6eS,https://api.spotify.com/v1/tracks/5rFjHAGSOv7PdK4vYfl6eS,https://api.spotify.com/v1/audio-analysis/5rFjHAGSOv7PdK4vYfl6eS,275667,4,CeCe Peniston|Hit By Love
Tracy Byrd,Watermelon Crawl,"['contemporary country', 'country', 'country road', 'country rock', 'modern country rock', 'outlaw country', 'redneck', 'traditional country']",0.749,0.725,0,-9.303,1,0.0289,0.145,0.0,0.226,0.962,136.757,audio_features,2ogK2yc9kMHpcooeOuNGyQ,spotify:track:2ogK2yc9kMHpcooeOuNGyQ,https://api.spotify.com/v1/tracks/2ogK2yc9kMHpcooeOuNGyQ,https://api.spotify.com/v1/audio-analysis/2ogK2yc9kMHpcooeOuNGyQ,180960,4,Tracy Byrd|Watermelon Crawl
All-4-One,I Swear,"['boy band', 'dance pop', 'new jack swing', 'r&b', 'urban contemporary']",0.382,0.545,2,-5.954,1,0.0278,0.379,0.0,0.102,0.25,81.98,audio_features,1TN9opiHiHDK0Xkz8A1fvp,spotify:track:1TN9opiHiHDK0Xkz8A1fvp,https://api.spotify.com/v1/tracks/1TN9opiHiHDK0Xkz8A1fvp,https://api.spotify.com/v1/audio-analysis/1TN9opiHiHDK0Xkz8A1fvp,260090,4,All-4-One|I Swear
Sophie B. Hawkins,Right Beside You,"['lilith', 'new wave pop', 'pop rock']",0.603,0.885,9,-6.986,0,0.0465,0.209,0.00296,0.0634,0.528,124.964,audio_features,5Q4djRRS0wxG1LazHHGnaq,spotify:track:5Q4djRRS0wxG1LazHHGnaq,https://api.spotify.com/v1/tracks/5Q4djRRS0wxG1LazHHGnaq,https://api.spotify.com/v1/audio-analysis/5Q4djRRS0wxG1LazHHGnaq,286667,4,Sophie B. Hawkins|Right Beside You
The Tokens,The Lion Sleeps Tonight (Wimoweh),"['doo-wop', 'sunshine pop']",0.433,0.478,5,-9.401,1,0.0336,0.759,0.0,0.162,0.751,121.946,audio_features,2QbSGkb3TgghEHpjKCsznm,spotify:track:2QbSGkb3TgghEHpjKCsznm,https://api.spotify.com/v1/tracks/2QbSGkb3TgghEHpjKCsznm,https://api.spotify.com/v1/audio-analysis/2QbSGkb3TgghEHpjKCsznm,161200,4,The Tokens|The Lion Sleeps Tonight (Wimoweh)
Tanya Blount,Through The Rain,[],0.67,0.497,5,-8.749,0,0.042,0.0679,3.72e-06,0.0581,0.564,149.986,audio_features,7lVEDSLP9MIhViYNV0oVtb,spotify:track:7lVEDSLP9MIhViYNV0oVtb,https://api.spotify.com/v1/tracks/7lVEDSLP9MIhViYNV0oVtb,https://api.spotify.com/v1/audio-analysis/7lVEDSLP9MIhViYNV0oVtb,310493,4,Tanya Blount|Through The Rain
Love Spit Love,Am I Wrong,[],0.441,0.659,9,-7.395,1,0.0315,0.35,9.9e-05,0.305,0.536,102.464,audio_features,27rRGs85Hv9eyXkWuzUnyM,spotify:track:27rRGs85Hv9eyXkWuzUnyM,https://api.spotify.com/v1/tracks/27rRGs85Hv9eyXkWuzUnyM,https://api.spotify.com/v1/audio-analysis/27rRGs85Hv9eyXkWuzUnyM,214173,4,Love Spit Love|Am I Wrong
Jon Secada,"Quiero Mas (""Whipped"")",[],0.636,0.872,1,-6.07,1,0.0744,0.0116,0.0,0.0635,0.791,91.992,audio_features,2NdUnrL9fFcxpnlkR9MoA4,spotify:track:2NdUnrL9fFcxpnlkR9MoA4,https://api.spotify.com/v1/tracks/2NdUnrL9fFcxpnlkR9MoA4,https://api.spotify.com/v1/audio-analysis/2NdUnrL9fFcxpnlkR9MoA4,269307,4,Jon Secada|Whipped
Nine Inch Nails,Closer - Unrecalled,"['alternative metal', 'alternative rock', 'cyberpunk', 'electronic rock', 'industrial', 'industrial metal', 'industrial rock', 'modern rock', 'nu metal', 'post-grunge', 'rock']",0.424,0.577,3,-10.858,0,0.123,0.346,0.00758,0.107,0.368,180.175,audio_features,5CiT7nicnIVZjVZXanmab7,spotify:track:5CiT7nicnIVZjVZXanmab7,https://api.spotify.com/v1/tracks/5CiT7nicnIVZjVZXanmab7,https://api.spotify.com/v1/audio-analysis/5CiT7nicnIVZjVZXanmab7,464831,4,Nine Inch Nails|Closer
Tevin Campbell,Always in My Heart,"['dance pop', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",0.713,0.677,6,-6.761,1,0.0253,0.0282,5.99e-05,0.144,0.522,124.152,audio_features,2CD8UvBi01dwnriCM8TivL,spotify:track:2CD8UvBi01dwnriCM8TivL,https://api.spotify.com/v1/tracks/2CD8UvBi01dwnriCM8TivL,https://api.spotify.com/v1/audio-analysis/2CD8UvBi01dwnriCM8TivL,338732,4,Tevin Campbell|Always In My Heart
BLACKstreet,Booti Call,"['boy band', 'dance pop', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",0.87,0.92,9,-2.858,0,0.0538,0.00819,0.000838,0.083,0.852,99.123,audio_features,7ABJ2azouB9EwEYzL9Tljt,spotify:track:7ABJ2azouB9EwEYzL9Tljt,https://api.spotify.com/v1/tracks/7ABJ2azouB9EwEYzL9Tljt,https://api.spotify.com/v1/audio-analysis/7ABJ2azouB9EwEYzL9Tljt,266493,4,BLACKstreet|Booti Call
Karyn White,Hungah,"['minneapolis sound', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",0.715,0.865,8,-6.724,0,0.0669,0.386,0.00587,0.0396,0.717,98.163,audio_features,6Rlj2EQvvgzRyzmWxvXcN1,spotify:track:6Rlj2EQvvgzRyzmWxvXcN1,https://api.spotify.com/v1/tracks/6Rlj2EQvvgzRyzmWxvXcN1,https://api.spotify.com/v1/audio-analysis/6Rlj2EQvvgzRyzmWxvXcN1,266773,4,Karyn White|Hungah
Joe Diffie,Third Rock From the Sun,"['contemporary country', 'country', 'country gospel', 'country road', 'country rock', 'outlaw country', 'redneck', 'traditional country']",0.621,0.876,4,-8.702,1,0.0364,0.376,1.61e-05,0.853,0.797,149.992,audio_features,2hp94SkwaHh2J1hQrzZ5EP,spotify:track:2hp94SkwaHh2J1hQrzZ5EP,https://api.spotify.com/v1/tracks/2hp94SkwaHh2J1hQrzZ5EP,https://api.spotify.com/v1/audio-analysis/2hp94SkwaHh2J1hQrzZ5EP,196253,4,Joe Diffie|Third Rock From The Sun
Brand Nubian,Word is Bond,"['alternative hip hop', 'conscious hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'turntablism']",0.826,0.669,11,-8.646,0,0.311,0.208,0.0,0.1,0.865,89.127,audio_features,383kL0qjp5qFa09J2ekjr2,spotify:track:383kL0qjp5qFa09J2ekjr2,https://api.spotify.com/v1/tracks/383kL0qjp5qFa09J2ekjr2,https://api.spotify.com/v1/audio-analysis/383kL0qjp5qFa09J2ekjr2,240587,4,Brand Nubian|Word Is Bond
Toni Braxton,You Mean The World To Me,"['dance pop', 'hip pop', 'neo soul', 'new jack swing', 'pop', 'quiet storm', 'r&b', 'urban contemporary']",0.595,0.736,11,-6.648,1,0.0469,0.0964,9.28e-06,0.104,0.521,167.669,audio_features,1d0GYRpnCb0XNQcQdKhfKL,spotify:track:1d0GYRpnCb0XNQcQdKhfKL,https://api.spotify.com/v1/tracks/1d0GYRpnCb0XNQcQdKhfKL,https://api.spotify.com/v1/audio-analysis/1d0GYRpnCb0XNQcQdKhfKL,296400,4,Toni Braxton|You Mean The World To Me
Steve Perry,You Better Wait,"['album rock', 'mellow gold', 'soft rock', 'yacht rock']",0.348,0.924,7,-3.048,1,0.0945,0.236,0.0,0.102,0.0869,114.117,audio_features,004ZH9ISUSEwansKKbUdJs,spotify:track:004ZH9ISUSEwansKKbUdJs,https://api.spotify.com/v1/tracks/004ZH9ISUSEwansKKbUdJs,https://api.spotify.com/v1/audio-analysis/004ZH9ISUSEwansKKbUdJs,291800,4,Steve Perry|You Better Wait
Youssou N'Dour,7 Seconds (feat. Neneh Cherry),"['afropop', 'mande pop', 'mbalax', 'world']",0.679,0.659,1,-10.826,0,0.0269,0.0771,4.12e-06,0.316,0.528,154.171,audio_features,0PrlpSOlCkA1SJlqaSzpou,spotify:track:0PrlpSOlCkA1SJlqaSzpou,https://api.spotify.com/v1/tracks/0PrlpSOlCkA1SJlqaSzpou,https://api.spotify.com/v1/audio-analysis/0PrlpSOlCkA1SJlqaSzpou,306227,4,Youssou N'Dour & Neneh Cherry|7 Seconds
Seal,Prayer For The Dying - Live,"['british soul', 'soft rock']",0.455,0.667,5,-9.616,1,0.0382,0.113,0.000217,0.765,0.165,95.118,audio_features,2CWtY70sJn4FnSX8kxkqFk,spotify:track:2CWtY70sJn4FnSX8kxkqFk,https://api.spotify.com/v1/tracks/2CWtY70sJn4FnSX8kxkqFk,https://api.spotify.com/v1/audio-analysis/2CWtY70sJn4FnSX8kxkqFk,338000,4,Seal|Prayer For The Dying
Aerosmith,Crazy - Live Version,"['album rock', 'classic rock', 'hard rock', 'rock']",0.25,0.805,9,-5.971,1,0.0402,0.00405,0.0,0.97,0.214,157.736,audio_features,47j0rhDZXAMMI7apSAOnZ7,spotify:track:47j0rhDZXAMMI7apSAOnZ7,https://api.spotify.com/v1/tracks/47j0rhDZXAMMI7apSAOnZ7,https://api.spotify.com/v1/audio-analysis/47j0rhDZXAMMI7apSAOnZ7,343750,3,Aerosmith|Crazy
